original_title,id,weighted_rating
Lisa Picard Is Famous,206412,6.091350559238321
Antarctica: A Year on Ice,201132,6.136023989559686
A LEGO Brickumentary,251471,6.115409953309148
Hardflip,112456,6.084797828952862
Chocolate: Deep Dark Secrets,20296,6.072444368523873
The House of the Devil,25983,6.074331073298555
The Perfect Host,66195,6.110558610885386
Safe Men,16155,6.098556586592567
Speedway Junky,46727,6.085778895899932
The Last Big Thing,55180,6.093804710327481
The Specials,29015,6.085454092181028
16 to Life,91122,6.08277762693266
Alone With Her,18206,6.096980050161716
Creative Control,320146,6.071426082619672
Special,13856,6.115220777124756
Sparkler,219716,6.085934174675017
The Helix... Loaded,43630,6.090686123052738
In Her Line of Fire,56491,6.060498845274615
The Jimmy Show,99826,6.096766943801625
Heli,186935,6.09858659908707
Karachi se Lahore,357441,6.096766943801625
Loving Annabelle,19344,6.115409953309148
Hits,242083,6.058070201180144
Jimmy and Judy,18869,6.086736938963782
Frat Party,26673,6.080192026968981
The Party's Over,41830,6.0942332051075985
Proud,37694,6.091779051988521
The Poker House,63287,6.094534592731039
Childless,335874,6.089874764026369
ZMD: Zombies of Mass Destruction,34592,6.037947154193233
Snow White: A Deadly Summer,92635,6.075166851032064
A escondidas,258755,6.145464817285527
My Last Day Without You,96534,6.092589315324105
Steppin: The Movie,21283,6.08828373297033
Doc Holliday's Revenge,272724,6.082461023629303
Black Rock,84178,5.979966141014715
Truth or Dare,101179,6.040213444116442
The Pet,52462,6.090968788652936
Bang Bang Baby,269057,6.099614202545272
Fear Clinic,287524,5.9813500808178315
Zombie Hunter,206213,5.979860515874918
A Fine Step,248402,6.075436384147078
Charly,29146,6.1126876394480725
Banshee Chapter,207769,6.05046701386076
Ask Me Anything,271185,5.990994272266106
And Then Came Love,29731,6.092704655379147
On the Waterfront,654,6.715817622656464
L!fe Happens,91070,6.02895132295893
"4 luni, 3 săptămîni și 2 zile",2009,6.304714480131505
The Horror Network Vol. 1,323270,6.091227029070318
Hard Candy,2652,6.438138608270768
The Quiet,9813,6.094709917331894
Circumstance,60421,6.133678353711374
Fruitvale Station,157354,6.511274845230599
The Brass Teapot,127867,6.041740822281337
Bambi,3170,6.557041954724621
The Hammer,14014,6.102275598667774
Latter Days,15708,6.136940627596093
Le bonheur d'Elza,146882,6.094186288810169
1982,215918,6.092704655379147
"For a Good Time, Call...",84200,6.056002817696164
Celeste & Jesse Forever,84184,6.149541796776791
Time Changer,45767,6.083405744135967
London to Brighton,14823,6.112070496432274
American Hero,367551,6.009333818633521
Windsor Drive,343409,6.088642366956669
جدایی نادر از سیمین,60243,6.718410599251968
Crying with Laughter,57294,6.095412847660799
Welcome to the Dollhouse,11446,6.1929356192712675
Ruby in Paradise,47889,6.087575101
Raising Victor Vargas,25461,6.123734027978014
Die Büchse der Pandora,905,6.180782604469648
Harrison Montgomery,279759,6.094186288810169
Cama adentro,78705,6.101097080347738
Deterrence,25212,6.09424095097045
The Mudge Boy,26899,6.130654027610125
The Young Unknowns,146269,6.094186288810169
Not Cool,292483,6.015688377701639
Død snø,14451,6.095910718166428
Saints and Soldiers,10105,6.153515724712746
Vessel,211557,6.09210246545607
American Graffiti,838,6.340143559112105
Iraq for Sale: The War Profiteers,40862,6.109566090110961
Aqua Teen Hunger Force Colon Movie Film for Theaters,13158,6.112572670546925
Safety Not Guaranteed,84332,6.3975743239253955
Kevin Hart: Laugh at My Pain,74510,6.182655205634209
Kill List,74725,6.073311227437994
The Innkeepers,58428,5.935245570305803
Il conformista,8416,6.315398945052053
Interview with the Assassin,36584,6.090858435013468
Donkey Punch,13429,5.989186051928435
All the Boys Love Mandy Lane,9022,6.0071446254595875
Bled,22530,6.0818103681692515
High Noon,288,6.563567324309378
Hoop Dreams,14275,6.263629336564584
Rize,2287,6.090822635572951
L.I.E. Long Island Expressway,18734,6.118623797003903
The Sisterhood of Night,206197,6.110556132722836
B-Girl,26837,6.088599580923439
Half Nelson,7859,6.1938234148312015
Naturally Native,302579,6.094186288810169
Hav Plenty,51955,6.094186288810169
Adulterers,376004,6.07519892235899
Escape from Tomorrow,158752,5.957625697995755
Starsuckers,40658,6.094898839053872
The Hadza:  Last of the First,296943,6.094186288810169
After,118612,6.055293426605246
Treachery,138976,6.085471229626263
Walter,323967,6.0671413071349045
Top Hat,3080,6.1909132303797865
The Blair Witch Project,2667,6.215320718548117
Woodstock,9459,6.176804465460485
The Kentucky Fried Movie,11598,6.119306021154324
Mercy Streets,26916,6.092579294114266
Arnolds Park,181940,6.094186288810169
Broken Vessels,125263,6.093931559158214
Water & Power,263503,6.089996463097495
They Will Have to Kill Us First,324322,6.092704655379147
Light from the Darkroom,331493,6.094186288810169
Médecin de campagne,375950,6.086773751402248
The Maid's Room,278348,6.087204838836817
A Hard Day's Night,704,6.317904348975704
The Harvest (La Cosecha),70875,6.094186288810169
Love Letters,75986,6.086125944703304
Julija in Alfa Romeo,385636,6.094058751519973
Fireproof,14438,6.202343149847761
Faith Connections,211086,6.086512340307224
Benji,23069,6.094449693200647
Open Water,83,5.886425071731591
High Road,89857,6.085664763657011
Kingdom of the Spiders,30315,6.078778355697068
Mad Hot Ballroom,14358,6.106052834336016
The Station Agent,2056,6.383601464905013
To Save A Life,41144,6.0971158707943305
Wordplay,35199,6.110317575916388
Beyond the Mat,14271,6.132620792574553
The Singles Ward,16653,6.101769909639245
Osama,14757,6.102745143596491
Sholem Aleichem: Laughing In The Darkness,84401,6.096636089246112
Groove,23655,6.090198235369872
The R.M.,36825,6.087204838836817
Twin Falls Idaho,33430,6.10749818035738
Mean Creek,12281,6.195450371069947
Hurricane Streets,125052,6.087204838836817
Never Again,96238,6.08570207697164
Civil Brand,30246,6.0899020741706
Lonesome Jim,7301,6.104600377206942
Drinking Buddies,172533,6.063522988566529
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,180383,6.116848758114646
七人の侍,346,7.238664430824821
Kita svajonių komanda,84318,6.101762777699799
Johnny Suede,45145,6.070036493001332
Finishing The Game,13983,6.081371412471496
Rubber,45649,5.994094474453718
Kiss the Bride,19844,6.066349215761522
The Slaughter Rule,21801,6.095462006694574
Monsters,43933,6.141081455641752
The Californians,73511,6.091350559238321
The Living Wake,43653,6.092704655379147
Detention of the Dead,139715,6.023930509394037
疯狂的石头,45380,6.11752783146478
Scott Walker: 30 Century Man,30867,6.1039066237391015
Everything Put Together,81220,6.091227029070318
Good Kill,253626,6.051467359066631
The Outrageous Sophie Tucker,294550,6.094186288810169
Now Is Good,90369,6.497755875505186
Girls Gone Dead,117942,6.045858134394544
Subconscious,322194,6.079652579902225
Enter Nowhere,98568,6.1194690247902095
El Rey de Najayo,119657,6.094186288810169
Fight to the Finish,380733,6.090563656985144
Alleluia! The Devil's Carnival,285743,6.093931559158214
The Sound and the Shadow,362765,6.094186288810169
Rodeo Girl,379532,6.09338170344956
Born to Fly: Elizabeth Streb vs. Gravity,253261,6.092704655379147
The Little Ponderosa Zoo,297100,6.088642366956669
The Toxic Avenger,15239,6.121531320396825
Straight Out of Brooklyn,94072,6.084507603503034
Bloody Sunday,4107,6.168326866537002
Diamond Ruff,325579,6.074258109234659
Conversations with Other Women,15624,6.099371228881367
Poultrygeist: Night of the Chicken Dead,17287,6.083959393702633
Mutual Friends,198370,6.094186288810169
42nd Street,3062,6.0944640258198834
Rise of the Entrepreneur: The Search for a Better Way,328307,6.096766943801625
Metropolitan,15389,6.138571744677627
Så som i himmelen,464,6.137604089797947
Roadside,308467,6.0814308255858585
Napoleon Dynamite,8193,6.354055275259389
Blue Ruin,188166,6.404553887451021
Paranormal Activity,23827,5.969740632090334
Dogtown and Z-Boys,1282,6.1670201241260285
Monty Python and the Holy Grail,762,7.285570389694336
Quinceañera,64499,6.102703006040967
Gory Gory Hallelujah,281189,6.087288270815843
Tarnation,1435,6.134907686632653
I Want Your Money,47546,6.078737222892256
Love in the Time of Monsters,189711,6.091227029070318
...E tu vivrai nel terrore! L'aldilà,19204,6.163443403156816
What Happens in Vegas,9029,5.9306608780472745
The Dark Hours,18045,6.076974836073075
My Beautiful Laundrette,11240,6.126902204181992
Fabled,43743,6.094186288810169
Show Me,157909,6.091520415370869
Viskningar och rop,10238,6.324296056302052
Intolerance,3059,6.192429326642634
Trekkies,15800,6.100147976296905
The Broadway Melody,65203,6.066705073360872
The Evil Dead,764,6.754926379403923
Maniac,103620,6.065934872327954
Censored Voices,319069,6.083517623068411
Murderball,14278,6.118556723205128
American Ninja 2: The Confrontation,25678,6.019786888744437
51 Birch Street,79161,6.099882162740417
Rotor DR1,371690,6.088537998646184
12 Angry Men,389,7.648397225358728
My Dog Tulip,52032,6.112340774276624
It Happened One Night,3078,6.53033322271358
Κυνόδοντας,38810,6.3443313585764365
Tupac: Resurrection,21525,6.159086297311722
Tumbleweeds,55123,6.095741333329992
The Prophecy,11980,6.14238993489149
Chacun Cherche Son Chat,11956,6.094309738550098
Pieces of April,1550,6.118605599497816
The Big Swap,162396,6.094186288810169
Old Joy,26518,6.103765207495152
Wendy and Lucy,8942,6.118605599497816
3 Backyards,68412,6.087204838836817
Pierrot le fou,2786,6.315398945052053
Sisters in Law,87943,6.097447448272481
Ayurveda: Art of Being,73981,6.091779051988521
Nothing But a Man,91721,6.096636089246112
"First Love, Last Rites",118452,6.089996463097495
Fighting Tommy Riley,47534,6.0899020741706
Royal Kill,40914,6.067602404838601
The Looking Glass,365052,6.095412847660799
Death Race 2000,13282,6.06623608589379
Locker 13,250184,6.097045763669817
Midnight Cabaret,426067,6.094186288810169
Anderson's Cross,324352,6.094186288810169
Bizarre,318040,6.095741333329992
Graduation Day,27420,6.062491623433179
Some Guy Who Kills People,80468,6.0715174287507985
Compliance,84188,6.141640467394366
Chasing Amy,2255,6.318293368643742
Lovely & Amazing,50035,6.100410766597633
Death Calls,300327,6.094186288810169
Better Luck Tomorrow,14290,6.1085184931294965
The Incredibly True Adventure of Two Girls In Love,29371,6.087358278477681
Chuck & Buck,44490,6.0858160424651615
American Desi,32222,6.08828373297033
Amidst the Devil's Wings,378237,6.094186288810169
Cube,431,6.571028169386937
Love and Other Catastrophes,76996,6.090639501671132
I Married a Strange Person!,51942,6.116694313539026
November,1424,6.076636456910487
Like Crazy,60420,6.198357074651318
Teeth and Blood,325123,6.089996463097495
Sugar Town,142132,6.092579294114266
The Motel,20520,6.097856027005401
The Canyons,109729,5.910107554458461
On the Outs,78307,6.0926192172125075
Shotgun Stories,12247,6.1519979710478285
Exam,29917,6.30405584133082
The Sticky Fingers of Time,70687,6.088943130313976
Sunday School Musical,60463,6.0909809683041125
Rust,46252,6.094186288810169
Ink,24869,6.131022525936196
The Christmas Bunny,77934,6.090480037605776
Butterfly,34697,6.0766676290827215
UnDivided,320435,6.094186288810169
The Frozen,150211,6.0588987198902196
Horse Camp,306667,6.092579294114266
Give Me Shelter,274758,6.094186288810169
The Big Parade,3060,6.11926484904087
Little Big Top,40963,6.099475136083276
Along the Roadside,173224,6.100691948679946
Bronson,18533,6.4958601754488265
Western Religion,376010,6.094186288810169
Burn,139948,6.100689156687961
Urbania,77332,6.082223930431438
The Stewardesses,70478,6.0821042262592595
"The Beast from 20,000 Fathoms",35073,6.126091699418754
Mad Max,9659,6.408747699562932
Swingers,10218,6.2744698515875825
Per un pugno di dollari,391,6.9146944696066015
She Done Him Wrong,43595,6.059074412030739
Short Cut to Nirvana: Kumbh Mela,194588,6.094186288810169
The Grace Card,54897,6.0996152347792645
Middle of Nowhere,83588,6.0989420926762925
Drei,53256,6.102488468441769
The Business of Fancydancing,40920,6.09934061933401
Call + Response,287815,6.096766943801625
Malevolence,54702,6.071939305385895
Reality Show,176074,6.092579294114266
Super Hybrid,69270,6.0470944031483915
Baghead,5759,6.085289136091387
Solitude,402515,6.094186288810169
Chats perchés,126141,6.100691948679946
Ordet,48035,6.23235188535514
Good Dick,14758,6.094442499024627
The Man from Earth,13363,6.868629265003511
The Trials Of Darryl Hunt,37985,6.097993780171948
Samantha: An American Girl Holiday,25786,6.076171986600803
Yesterday Was a Lie,36549,6.093678203637896
Theresa Is a Mother,361398,6.094186288810169
H.,289180,6.096375438971679
Archaeology of a Woman,288927,6.094186288810169
بچه‌های آسمان,21334,6.319084623893467
Weekend,79120,6.330552346471405
She's Gotta Have It,27995,6.094376902291803
Butterfly Girl,253290,6.094186288810169
Lumea e a mea,344466,6.094186288810169
Another Earth,55420,6.388345107155002
Sweet Sweetback's Baadasssss Song,5822,6.0585868802084715
Perfect Cowboy,408429,6.092704655379147
Tadpole,39141,6.0792629054824845
Once,5723,6.553013345650987
The Woman Chaser,28666,6.0877442859035735
The Horse Boy,30979,6.092579294114266
When the Lights Went Out,50497,6.0758580902701835
Heroes of Dirt,354624,6.094186288810169
A Charlie Brown Christmas,13187,6.33572418640932
Antarctic Edge: 70° South,335244,6.094186288810169
Aroused,178862,6.110437392114227
Top Spin,331745,6.099882162740417
Roger & Me,1779,6.236208323864049
An American in Hollywood,282128,6.094186288810169
Sound of My Voice,86812,6.120475917205795
The Blood of My Brother: A Story of Death in Iraq,38786,6.094186288810169
Your Sister's Sister,84355,6.157761449968554
A Dog's Breakfast,18632,6.088066169399212
Une femme mariée: Suite de fragments d'un film tourné en 1964,40652,6.12074242639934
The Birth of a Nation,339408,6.173088353902238
The Work and The Story,266857,6.094186288810169
Facing the Giants,18925,6.1345756556425455
The Gallows,299245,5.701740908509331
Eraserhead,985,6.651911973822086
Hollywood Shuffle,34101,6.08428603833113
The Mighty,9821,6.159242090041218
Penitentiary,65448,6.081371412471496
The Lost Skeleton of Cadavra,18841,6.110048714003257
Dude Where's My Dog?,272726,6.094186288810169
Cheap Thrills,175291,6.129929846495798
Indie Game: The Movie,80215,6.376036563527379
Straightheads,13538,6.048183135688102
Open Secret,51130,6.096636089246112
Echo Dr.,270554,6.092704655379147
The Night Visitor,72086,6.103917132478143
The Past Is a Grotesque Animal,268917,6.092579294114266
"Peace, Propaganda & the Promised Land",64973,6.095835991904922
Pi,473,6.53952579372686
"I Love You, Don't Touch Me!",90414,6.094058751519973
20 Dates,111794,6.084486681968264
Queen Crab,360188,6.082866155297096
Super Size Me,9372,6.300009962201447
The FP,85860,6.0707580333967925
Happy Christmas,244534,6.028991059707732
The Brain That Wouldn't Die,33468,6.023732797917479
Tiger Orange,294086,6.095835991904922
Supporting Characters,139998,6.102290820063545
Absentia,74777,6.052722641814211
The Brothers McMullen,16388,6.100410766597633
The Dirties,159770,6.089111466321359
"Gabriela, Cravo e Canela",42109,6.093931559158214
Tiny Furniture,47607,6.057579897046453
Hayride,193603,6.086163265632145
The Naked Ape,84659,6.092704655379147
Counting,322745,6.1031227386866975
The Call of Cthulhu,20981,6.1366247758477845
Bending Steel,174362,6.092704655379147
The Signal,242095,5.958540290827548
The Image Revolution,250902,6.092589315324105
This Is Martin Bonner,158895,6.0969148860384355
A True Story,222250,6.096095183228533
George Washington,18292,6.1084193768552035
Smiling Fish & Goat On Fire,125537,6.095412847660799
Dawn of the Crescent Moon,326576,6.088642366956669
Raymond Did It,228550,6.06312862239772
The Last Waltz,13963,6.238381020583281
"Run, Hide, Die",290391,6.087170233938472
The Exploding Girl,44770,6.100282243186046
The Legend of God's Gun,69382,6.094186288810169
Mutual Appreciation,40769,6.094248676052985
Her Cry: La Llorona Investigation,220490,6.094186288810169
Down Terrace,42151,6.101195007200393
Clerks,2292,6.754748668675042
Pink Narcissus,42497,6.093050754182853
Funny Ha Ha,33693,6.096394886649899
In the Company of Men,14585,6.133925000636596
Manito,185465,6.092579294114266
